label,text,label_num,clean_text,text_len
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,0,also thk fast xy suggest one u dun wan ok going 2 rain leh got gd,95
ham,Are you still getting the goods.,0,still getting goods,32
ham,And maybe some pressies,0,maybe pressies,23
ham,"Yeah I am, so I'll leave maybe 7ish?",0,yeah ill leave maybe 7ish,36
ham,K..k..i'm also fine:)when will you complete the course?,0,kkim also finewhen complete course,55
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",0,sea lays rock rock envelope envelope paper paper 3 words,140
ham,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,0,told dr appt next week thinks im gonna die told check nothing worried didnt listen,144
ham,You in your room? I need a few,0,room need,30
ham,I dont want to hear anything,0,dont want hear anything,28
ham,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,0,hey leave friday wait ask superior tell,83
ham,Ultimately tor motive tui achieve korli.,0,ultimately tor motive tui achieve korli,40
ham,From 5 to 2 only my work timing.,0,5 2 work timing,32
ham,Û_ and donÛ÷t worry weÛ÷ll have finished by march Û_ ish!,0,û donû÷t worry weû÷ll finished march û ish,61
ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",0,house water dock boat rolled newscaster dabbles jazz flute behind wheel,116
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",1,congrats 2 mobile 3g videophones r call 09063458130 videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p,160
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,1,next amazing xxx picsfree1 video sent enjoy one vid enough 2day text back keyword picsfree1 get next video,153
ham,Now thats going to ruin your thesis!,0,thats going ruin thesis,36
ham,In sch but neva mind u eat 1st lor..,0,sch neva mind u eat 1st lor,36
ham,Hey whats up? U sleeping all morning?,0,hey whats u sleeping morning,37
ham,Erm. I thought the contract ran out the4th of october.,0,erm thought contract ran the4th october,54
ham,I dunno until when... Lets go learn pilates...,0,dunno lets go learn pilates,46
spam,U are subscribed to the best Mobile Content Service in the UK for å£3 per ten days until you send STOP to 83435. Helpline 08706091795.,1,u subscribed best mobile content service uk å£3 per ten days send stop 83435 helpline 08706091795,134
ham,Yup i'm elaborating on the safety aspects and some other issues..,0,yup im elaborating safety aspects issues,65
spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs å£1.50 each",1,3 free tarot texts find love life try 3 free text chance 85555 16 3 free msgs å£150,131
ham,"Goodmorning, today i am late for 1hr.",0,goodmorning today late 1hr,37
ham,Hi happy birthday. Hi hi hi hi hi hi hi,0,hi happy birthday hi hi hi hi hi hi hi,39
ham,I will be outside office take all from there,0,outside office take,44
ham,If you don't respond imma assume you're still asleep and imma start calling n shit,0,dont respond imma assume youre still asleep imma start calling n shit,82
ham,"Aight, see you in a bit",0,aight see bit,23
ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),0,superior telling friday leave department except oursso leave youany way call waheed fathima hr conform,155
spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,1,join uks horniest dogging service u sex 2nite sign follow instructions txt entry 69888 nytec2a3lpmsg150p,153
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,0,lol take member said aunt flow didnt visit 6 months cause developed ovarian cysts bc way shrink,153
ham,Still work going on:)it is very small house.,0,still work going onit small house,44
ham,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",0,friend got says hes upping order grams hes got ltgt get,117
ham,Tmr timin still da same wat cos i got lesson until 6...,0,tmr timin still da wat cos got lesson 6,55
ham,"ThatÛ÷s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",0,thatû÷s thing apes u fight death keep something minute u let go thats,126
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. å£1.50 SP:Tyrone,1,sunshine quiz wkly q win top sony dvd player u know country liverpool played mid week txt ansr 82277 å£150 sptyrone,137
ham,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,0,im gonna able late notice ill home weeks anyway plans,109
ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",0,got fujitsu ibm hp toshiba got lot model say,65
ham,Okie... Thanx...,0,okie thanx,16
ham,"Gosh that , what a pain. Spose I better come then.",0,gosh pain spose better come,50
ham,"As usual..iam fine, happy &amp; doing well..:)",0,usualiam fine happy amp well,46
ham,Okie,0,okie,4
ham,So when you gonna get rimac access ,0,gonna get rimac access,35
ham,"\Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\""""",0,im arestaurant eating squid 1030 wanna dosomething late,99
ham,You call times job today ok umma and ask them to speed up,0,call times job today ok umma ask speed,57
ham,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\""""",0,hello ucall wen u finish wrki fancy meetin wiv u tonite need break dabooks 4 hrs last nite2 today wrk,136
ham,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,0,r u sam p eachother meet go 2 house,56
ham,:-) yeah! Lol. Luckily i didn't have a starring role like you!,0,yeah lol luckily didnt starring role like,62
ham,Hello madam how are you ?,0,hello madam,25
ham,"Awesome, text me when you're restocked",0,awesome text youre restocked,38
ham,"As usual..iam fine, happy &amp; doing well..:)",0,usualiam fine happy amp well,46
spam,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a å£250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstopå£1.50/week,1,knock knock txt whose 80082 enter r weekly draw 4 å£250 gift voucher 4 store yr choice tcs wwwtklscom age16 stoptxtstopå£150week,156
ham,Yes. It's all innocent fun. O:-),0,yes innocent fun,32
ham,Thanks for sending this mental ability question..,0,thanks sending mental ability question,49
ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",0,sir hope day going smoothly really hoped wont bother bills cant settle month extra cash know challenging time also let know,243
ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,0,2marrow wed ltgt 2 aha,42
ham,I went to ur hon lab but no one is there.,0,went ur hon lab one,41
ham,I cant pick the phone right now. Pls send a message,0,cant pick phone right pls send message,51
ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,0,hey pple700 900 5 nightsexcellent location wif breakfast hamper,81
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,1,forwarded 21870000hi mailbox messaging sms alert 40 matches please call back 09056242159 retrieve messages matches cc100pmin,173
ham,How come?,0,come,9
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,0,lol nah wasnt bad thanks good b home quite reality check hows ur day u anything website,136
ham,Ok lor...,0,ok lor,9
ham,I'm coming home 4 dinner.,0,im coming home 4 dinner,25
ham,S da..al r above  &lt;#&gt;,0,daal r ltgt,27
spam,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only å£1.50/wk.""",1,free ring tone text polys 87131 every week get new tone 0870737910216yrs å£150wk,109
ham,Unni thank you dear for the recharge..Rakhesh,0,unni thank dear rechargerakhesh,45
ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,0,know im lacking particular dramastorms details part im worried,115
ham,Haha... They cant what... At the most tmr forfeit... haha so how?,0,haha cant tmr forfeit haha,65
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",0,hey glad u r better hear u treated urself digi cam good r 9pm fab new year c u coupla wks,139
ham,No way I'm going back there!,0,way im going back,28
spam,"URGENT! Your mobile No 077xxx WON a å£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",1,urgent mobile 077xxx å£2000 bonus caller prize 020603 2nd attempt reach call 09066362206 asap box97n7qp 150ppm,154
ham,I WILL CAL YOU SIR. In meeting,0,cal sir meeting,30
ham,"That's what I love to hear :V see you sundayish, then",0,thats love hear v see sundayish,53
ham,"Sorry da thangam, very very sorry i am held up with prasad.",0,sorry da thangam sorry held prasad,59
ham,Tiwary to rcb.battle between bang and kochi.,0,tiwary rcbbattle bang kochi,44
ham,Thank god they are in bed!,0,thank god bed,26
ham,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,0,dont cancer moms making big deal regular checkup aka pap smear,85
ham,Am in gobi arts college,0,gobi arts college,23
ham,Why she wants to talk to me,0,wants talk,27
ham,Pandy joined 4w technologies today.he got job..,0,pandy joined 4w technologies todayhe got job,47
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1,guaranteed latest nokia phone 40gb ipod mp3 player å£500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18,147
ham,"They can try! They can get lost, in fact. Tee hee",0,try get lost fact tee hee,49
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,0,hi spoke maneesha v wed like know satisfied experience reply toll free yes,126
ham,My friends use to call the same.,0,friends use call,32
ham,"Sorry, I'll call later",0,sorry ill call later,22
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",0,em olowoyey uscedu great time argentina sad secretary everything blessing,107
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!",0,taxt massagetiepos argh ok lool,46
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",0,hi please get ltgt dollar loan ill pay back mid february pls,96
